# ID    ra_sdss       dec_sdss      
  41432 191.74034     36.788428     
  41433 31.323192     0.72122177    
  41434 239.66535     19.953374     
  41435 323.97065     -8.1800414    
  41436 215.54549     25.419196     
  41437 160.44165     2.7381473     
  41438 149.58315     6.7408984     
  41439 24.476439     16.809952     
  41440 122.57395     55.870334     
  41441 251.4757      16.948777     
  41442 28.54896      13.030379     
  41443 42.383405     0.3800983     
  41444 127.5015      34.544119     
  41445 259.5281      34.262935     
  41446 225.51411     3.978368      
  41447 218.19334     1.7007332     
  41448 165.05689     38.266871     
  41449 175.58908     15.808235     
  41450 121.17556     19.073939     
  41451 257.94009     23.54744      
  41452 122.63638     56.851486     
  41453 207.62034     -1.4994979    
  41454 154.2021      18.72306      
  41455 196.84775     9.9643406     
  41456 115.78258     24.768557     
  41457 320.9215      1.0993947     
  41458 165.5043      10.642329     
  41459 172.89466     -0.33748009   
  41460 36.912192     -9.714593     
  41461 170.36541     -0.18846944   
  41462 146.94757     12.63743      
  41463 133.28706     34.276536     
  41464 216.72841     1.7884863     
  41465 216.31818     9.5747892     
  41466 180.44358     63.009509     
  41467 31.400945     14.132617     
  41468 149.89018     45.5034       
  41469 325.36181     10.877484     
  41470 194.96014     65.590985     
  41471 150.70676     8.090273      
  41472 265.91809     54.967339     
  41473 240.69407     37.857329     
  41474 199.58575     23.654296     
  41475 223.87538     53.945233     
  41476 240.37511     23.71499      
  41477 226.13697     27.222382     
  41478 333.49877     -9.649082     
  41479 183.46679     32.417039     
  41480 216.87447     52.558984     
  41481 188.94519     64.860198     
  41482 114.871       22.006146     
  41483 176.84227     2.6137701     
  41484 346.08609     -2.9038797    
  41485 243.2118      21.712751     
  41486 140.92461     11.785094     
  41487 213.26997     64.833246     
  41488 151.47472     41.243569     
  41489 245.92891     27.303083     
  41490 171.76133     3.031114      
  41491 44.963855     0.62932436    
  41492 195.07528     -0.9069147    
  41493 230.48478     27.036901     
  41494 130.84316     48.968852     
  41495 317.90171     -7.6934863    
  41496 144.32966     53.138551     
  41497 207.50623     29.269357     
  41498 144.08542     25.084159     
  41499 244.66882     16.597927     
  41500 218.52999     45.458958     
  41501 167.93483     24.491349     
  41502 166.76875     5.8885413     
  41503 141.8066      8.1100268     
  41504 227.40854     15.707061     
  41505 115.14647     30.733054     
  41506 191.217       3.6641569     
  41507 133.62368     3.3264786     
  41508 212.60884     33.597231     
  41509 133.57794     18.239499     
  41510 2.4307393     1.0832607     
  41511 146.68155     56.892357     
  41512 119.06957     25.403036     
  41513 318.43        -7.8382429    
  41514 246.28253     8.0870759     
  41515 33.597005     -9.4254423    
  41516 246.70932     -0.29217403   
  41517 140.9065      56.960937     
  41518 144.24159     8.9761325     
  41519 182.43454     8.0191076     
  41520 193.48915     48.068133     
  41521 245.79006     43.253826     
  41522 115.36868     44.408796     
  41523 161.62394     22.758576     
  41524 161.29816     33.525306     
  41525 222.63502     25.780773     
  41526 204.98816     17.412686     
  41527 136.60403     3.522977      
  41528 195.89809     24.357309     
  41529 260.26027     53.74644      
  41530 137.61749     38.795466     
  41531 127.73937     8.0427572     
  41532 185.91846     29.411531     
  41533 116.26341     27.386208     
  41534 148.36447     7.937773      
  41535 204.20669     14.926483     
  41536 166.51577     13.347135     
  41537 138.65573     1.4398614     
  41538 201.01913     35.312651     
  41539 245.81316     34.473367     
  41540 234.38139     0.0873998     
  41541 186.07602     6.1669426     
  41542 150.56939     38.635452     
  41543 134.48101     31.664124     
  41544 44.25868      -1.0380956    
  41545 211.07011     34.221468     
  41546 228.99483     5.4431374     
  41547 213.18462     60.024502     
  41548 116.42679     42.234979     
  41549 186.12318     67.748477     
  41550 44.684349     -0.92019686   
  41551 247.49078     11.778725     
  41552 211.94163     56.212531     
  41553 113.10387     37.695939     
  41554 235.0905      15.723852     
  41555 216.96859     20.720921     
  41556 204.18523     56.367828     
  41557 234.4684      50.205508     
  41558 191.137       58.917849     
  41559 246.76272     28.892875     
  41560 86.379998     -0.80052438   
  41561 196.11829     52.609065     
  41562 247.60342     19.590606     
  41563 180.12297     48.227658     
  41564 132.23069     42.379827     
  41565 180.20204     33.499908     
  41566 121.40214     26.480555     
  41567 156.02932     27.522739     
  41568 180.91723     25.531559     
  41569 129.23052     14.445166     
  41570 147.74287     17.381157     
  41571 8.677616399   5.5077996     
  41572 138.87342     61.648285     
  41573 141.20959     23.297183     
  41574 35.82382      -2.8016018    
  41575 173.71623     6.4275667     
  41576 250.43871     27.606345     
  41577 196.64843     37.94968      
  41578 154.08237     27.999416     
  41579 183.16248     17.833037     
  41580 199.20081     17.932752     
  41581 135.17046     62.000938     
  41582 137.82754     62.777774     
  41583 162.31136     55.526408     
  41584 125.60394     7.6209549     
  41585 218.69811     34.934179     
  41586 137.47622     7.661114      
  41587 213.57728     54.422715     
  41588 217.54666     7.1169465     
  41589 173.98894     21.282242     
  41590 241.32184     24.353087     
  41591 147.96594     6.0288064     
  41592 333.63233     12.964889     
  41593 9.8618592     -2.2095254    
  41594 28.690415     5.3225904     
  41595 136.26022     25.925992     
  41596 204.11316     31.273324     
  41597 230.68813     14.997057     
  41598 251.97888     42.633324     
  41599 255.36749     25.29725      
  41600 224.2177      34.660308     
  41601 314.13011     0.2576926     
  41602 141.20166     15.049032     
  41603 183.15165     1.9675212     
  41604 24.6492       0.20733       
  41605 215.28404     63.927066     
  41606 224.29442     18.939974     
  41607 348.90057     0.23289421    
  41608 17.525367     0.025833612   
  41609 197.63495     60.387993     
  41610 141.73228     41.144308     
  41611 214.5333      19.061973     
  41612 164.13209     22.23128      
  41613 206.66636     36.02745      
  41614 184.41704     68.580799     
  41615 167.91643     40.971261     
  41616 162.86841     33.980779     
  41617 317.61811     -6.7148328    
  41618 219.75989     30.453226     
  41619 191.3465      46.030954     
  41620 138.20753     38.30181      
  41621 231.56214     28.597783     
  41622 218.12442     62.337202     
  41623 182.50571     39.176017     
  41624 234.07568     9.003937      
  41625 338.09338     14.324467     
  41626 149.85184     11.517871     
  41627 127.68516     39.051969     
  41628 159.39629     20.937997     
  41629 171.04114     -2.2888028    
  41630 134.75158     3.0609681     
  41631 145.17025     58.532033     
  41632 198.62027     43.28805      
  41633 134.37625     7.6546478     
  41634 185.56212     3.9631631     
  41635 137.5734      12.844752     
  41636 224.40836     29.410676     
  41637 110.97432     42.665921     
  41638 221.97226     2.2556988     
  41639 139.02642     -1.3355691    
  41640 254.88466     20.937982     
  41641 319.52216     1.1401876     
  41642 148.29459     3.4570643     
  41643 240.87386     50.456183     
  41644 216.43484     3.9132499     
  41645 236.05648     -1.8879971    
  41646 130.86598     56.975633     
  41647 246.22099     38.684484     
  41648 245.44895     34.605311     
  41649 172.54876     5.962249      
  41650 121.72966     13.150551     
  41651 239.20659     18.868063     
  41652 178.61823     0.68770015    
  41653 216.59269     21.744786     
  41654 126.10615     53.193586     
  41655 192.08649     57.244171     
  41656 122.02281     14.329527     
  41657 154.05984     39.494353     
  41658 146.24953     35.438543     
  41659 210.17481     25.991287     
  41660 227.44021     46.966091     
  41661 202.92287     6.9890875     
  41662 222.38274     1.723437      
  41663 163.73012     31.377375     
  41664 141.16468     59.134427     
  41665 133.43546     39.12175      
  41666 197.42323     38.848059     
  41667 150.36189     5.7684132     
  41668 232.34274     59.481821     
  41669 187.66353     -0.56937259   
  41670 226.37713     20.807233     
  41671 245.28387     27.976869     
  41672 183.41458     46.555451     
  41673 225.1563      50.193981     
  41674 248.80749     32.896418     
  41675 220.99882     1.0849128     
  41676 124.90037     35.524798     
  41677 228.53882     0.032276689   
  41678 184.17349     20.087012     
  41679 28.867469     0.06853691    
  41680 240.93591     41.359865     
  41681 189.4295      5.5513764     
  41682 115.64003     31.965258     
  41683 15.17661      1.798777      
  41684 131.00759     47.422842     
  41685 344.18513     -0.84132937   
  41686 123.31171     38.955719     
  41687 220.04046     33.381719     
  41688 125.27019     -0.446275     
  41689 157.87245     14.038794     
  41690 127.99969     12.037908     
  41691 193.5138      3.2303866     
  41692 160.71371     31.128197     
  41693 235.54043     -0.43606372   
  41694 184.23629     45.037397     
  41695 234.76644     57.268286     
  41696 167.93092     38.156441     
  41697 205.05843     61.703434     
  41698 156.89175     13.852269     
  41699 214.02897     8.3320477     
  41700 171.91427     7.3783559     
  41701 210.09459     42.257048     
  41702 201.97669     31.916799     
  41703 130.50147     57.03879      
  41704 132.74347     6.3816827     
  41705 133.683       18.198899     
  41706 191.56194     58.440024     
  41707 255.70681     40.037996     
  41708 141.15908     42.375706     
  41709 140.75565     2.1913951     
  41710 155.83544     1.6387595     
  41711 172.89657     14.143412     
  41712 139.84395     8.5682715     
  41713 167.46367     47.637563     
  41714 214.93342     49.297823     
  41715 164.47178     26.057147     
  41716 240.18322     22.449442     
  41717 206.63869     -2.8550875    
  41718 140.58368     25.439081     
  41719 213.10252     64.926746     
  41720 47.795551     -6.4188133    
  41721 133.97583     4.2487371     
  41722 130.43848     18.894953     
  41723 128.91999     35.001702     
  41724 118.462       22.30075      
  41725 166.72691     1.4367712     
  41726 249.35615     24.638745     
  41727 140.68965     15.561835     
  41728 138.42758     7.3464829     
  41729 170.06736     49.24134      
  41730 35.383232     -5.6482973    
  41731 227.63817     56.569061     
  41732 142.25692     -2.3073194    
  41733 135.63889     33.966682     
  41734 198.09714     5.1244901     
  41735 250.60539     39.295062     
  41736 45.559475     -7.3391864    
  41737 22.082163     14.261708     
